Month,SMB,HML,WML,RMW,CMA,MKT,Rf
2021-02,-0.0426349452794873,0.1632740159594004,-0.0645758467496818,-0.0797726468085144,0.0440926788039617,0.07919999999999999,0.0027205208333333335
2021-03,-0.012764744455839,-0.0501574758490552,0.0582958547150458,0.0689859316063749,0.0295597924877351,0.0115,0.0027335999999999997
2021-04,0.0095673010359099,0.0653381340518538,0.0821639048222277,0.0025321683797097,0.020243969771713,0.0045000000000000005,0.0027829583333333335
2021-05,0.0479183230259192,0.0401262977183002,0.0097067306145445,-0.0110401198062175,0.00602212316153,0.0711,0.002808791666666667
2021-06,0.0696535183315522,0.0321464275405173,-0.0143104972144218,0.0303729777526938,0.0182359261652553,0.0206,0.0028662333333333337
2021-07,0.0477455862662307,0.0482667321866685,0.0554506870069395,-0.0023300434035572,0.0134533326023714,0.0158,0.0028510416666666667
2021-08,-0.0724000781983681,-0.0814932980235843,0.0075135688095879,0.0433430377457665,-0.0381938982810083,0.066,0.0027905208333333337
2021-09,0.0284721561238295,0.0195811593773555,-0.0207747086249546,-0.0220830676954615,-0.0057930239035049,0.0348,0.0027785999999999996
2021-10,-0.0081685806795359,0.0157802945370614,0.0233252374376463,-0.0188520186680644,0.000107813859374,0.0031,0.0028920833333333333
2021-11,0.0255655472819966,-0.0393826662866063,0.029991487258392,0.0287496721621511,0.0149876193557773,-0.028300000000000002,0.0029666666666666665
2021-12,0.0310330097999908,-0.0203167643519706,0.0527392493747748,0.0317894199348477,-0.0106155176003012,0.0242,0.002984616666666666
2022-01,-0.0259154699569479,0.100135723023292,0.006260118200496,-0.0657159553277694,0.0189142205971697,-0.0048,0.003025020833333333
2022-02,-0.0500336036607251,-0.030194871474517,0.0174969326934655,-0.0003046791912766,0.0115188912336117,-0.0395,0.0031551875
2022-03,0.0149636671957931,-0.000580861244504,0.0961191563121394,0.0003165941558106,0.0399233276934613,0.0414,0.003159833333333333
2022-04,0.0323088112871927,0.0360221736696495,-0.0095757496119287,-0.0281559154854018,0.0140694072199663,-0.0070999999999999995,0.0032890625
2022-05,-0.0225093848461361,-0.0210601167291232,-0.072495439139101,-0.0106952524829172,-0.0130033117915063,-0.042300000000000004,0.003913
2022-06,0.0004982433211664,-0.014166546556742,0.0078212916842905,0.0027013419780496,0.0075426062190578,-0.050499999999999996,0.004209416666666667
2022-07,0.0009593672185256,-0.0177330742251583,0.010915429164215,-0.0088102640848514,-0.0316696389517272,0.0973,0.0044584583333333325
2022-08,0.0120200752725878,0.0339740040856723,0.0335548611564363,-0.0167526415787099,0.0301727644176638,0.046799999999999994,0.004657866666666667
2022-09,0.0275511760664501,-0.0048736017568617,0.0100516141346829,-0.0043468022733917,-0.0067737831670457,-0.0321,0.004875333333333334
2022-10,-0.0329909875675093,0.0577288043474683,0.0030826900830143,-0.0099721259683075,0.0300429840050315,0.0409,0.005239270833333333
2022-11,-0.0202754680106726,0.0801529902191681,-0.0342379472153516,0.010959773668423,0.0284874650707967,0.0342,0.00537165
2022-12,-0.0046986566538912,0.0530338942921781,0.0015280504798629,0.0270067724466072,-0.0050032310152671,-0.031200000000000002,0.005322708333333333
2023-01,0.0095512221307087,0.0100278853982692,-0.0366439338535823,0.0111300812433121,0.0612338553559106,-0.033,0.005342291666666667
2023-02,-0.0048264162423136,-0.0142054556761178,-0.0508203595703141,0.0061637134787037,0.0394119384980536,-0.0271,0.005577770833333333
2023-03,-0.0184713529910059,0.0078511857517526,0.0525221720544534,-0.0030222426505218,-0.0033026748456556,0.0028000000000000004,0.0057293125
2023-04,0.0326903478233806,0.0489269308558352,0.0067284450034185,-0.039320730931821,-0.0095377459406653,0.0458,0.0056766875
2023-05,0.0304160044631962,-0.0243292398163505,0.0360448709692898,-0.0131882935139616,-0.0009192594894216,0.0378,0.005706216666666666
2023-06,0.0297547876602394,0.024228354511466,0.019933701467982,-0.0054453701055494,0.0067860496217102,0.0435,0.005633125
2023-07,0.0206712733032222,0.0754657062190798,0.0260713266153498,-0.021227858849756,0.0231076602899437,0.0393,0.005602854166666667
2023-08,0.0803673219828928,0.0422542692034077,0.0192873595577994,-0.0109542293621915,-0.0031284558359521,-0.006,0.005670833333333333
2023-09,-0.0327670086970392,0.0857571962534398,0.0241541165054674,-0.0352423737871919,0.0297087668356981,0.0219,0.005701479166666667
2023-10,0.0303946273042422,-0.0063799892962484,0.0184036438803782,-0.0029641901800401,0.0055585950879243,-0.0277,0.005745125
2023-11,0.0022114130065615,0.0398400072390174,0.0399473822481704,-0.0279845163128959,0.0120190871924849,0.07150000000000001,0.005783216666666667
2023-12,-0.0456110289345686,0.0363808125284609,-0.0021606794819013,-0.0293046619491443,0.0237359569323912,0.0801,0.005793145833333333
2024-01,0.0181017777386944,0.1185164378895045,0.0940510462155488,-0.0688793281784038,0.0459059865751833,0.0195,0.005808270833333334
2024-02,-0.0392770650701459,-0.0093935676893651,0.0270898214467086,0.0022958058169818,0.0125121014026335,0.015700000000000002,0.005842354166666667
2024-03,-0.0704757298873841,-0.0045023969482221,0.0036795626285115,0.0078371105971764,-0.0302648792589086,0.0084,0.005763645833333333
2024-04,0.0650450227287774,0.0525957005389726,0.0387283002441052,-0.0372174364128231,-0.000790224301072,0.036699999999999997,0.005737958333333334
2024-05,-0.0352594542521446,-0.0292180704592209,-0.001944731337002,0.0121370976632074,-0.0033999648318692,0.0073,0.005781133333333333
2024-06,0.0583775252039752,-0.0248171893752027,-0.0110314506833492,0.0138664889553725,0.0009926259299437,0.0705,0.005691104166666666
2024-07,0.0241875111134418,0.0238569732923596,0.0217346174494027,-0.0084635761854514,0.0557704019151386,0.043899999999999995,0.005610883333333334
2024-08,0.0314482392530662,-0.0177576529257378,-0.004948029948938,0.0124691550198353,-0.0017027830527417,0.0104,0.0055256875
2024-09,0.0128339158554735,-0.026878713691518,-0.031629228406593,-0.0049724085068215,-0.017965855531483,0.0217,0.005531791666666667
2024-10,0.0327880551022924,-0.0221610251298689,0.0071026428981584,0.0014801206377082,-0.0006594032131617,-0.0635,0.005391116666666667
2024-11,0.0144178156929041,0.0031195561167173,0.0241556216465701,0.0125845601700751,0.0106743738372749,0.0005,0.005382125
2024-12,0.0203376334142797,-0.015355346559489,0.0127660741626758,0.0152563811777731,-0.018846589425255,-0.0137,0.005395416666666666
2025-01,-0.0554435278943368,0.0139353767292099,-0.0811024946649228,0.0097877263233376,2.3738560887484605e-06,-0.0347,0.005494183333333334
2025-02,-0.0628019435308114,0.0005846320403608,-0.0122666614238686,-0.0150916801285121,-0.0347509940772406,-0.0779,0.005378222222222222
2025-03,-0.0258549685112715,0.0205200398320281,0.056622630776275,-0.0114575296674421,-0.0070710336716572,0.0735,0.005417604166666667
2025-04,0.0032011361352696,0.0172503713953652,-0.0217645658510173,-0.017442981403848,0.0002311313317453,0.0325,0.005012583333333333
2025-05,0.0720079282488037,-0.0011284352225156,-0.0378301744119805,-0.0175610194794155,0.0184378655009233,0.0365,0.00480225
2025-06,0.0042815043302945,0.0223449711664602,0.0108488702721919,-0.0214362712418052,-0.0029733466431385,0.0377,0.004524145833333333
2025-07,0.0189465378135963,0.0025433312371012,0.0221478287976799,-0.0098859968618538,-0.0006899145896752,-0.028300000000000002,0.004487733333333333
2025-08,-0.0142107408655506,-0.0181643528496097,0.0127430859821254,0.0190632496846606,-0.0063121527924755,-0.0182,0.0045715416666666665
2025-09,-0.027038096282764,0.0438189801199087,0.0128472228191788,-0.0228364965408005,-0.0083327019238879,0.0123,0.0045806250000000005
2025-10,-0.0230990599418764,0.0255138417323733,0.0086147606453624,0.0033203879519226,-0.016851041525649,0.0437,0.00454425
2025-11,-0.0468167457673248,0.001934454378563,0.0413139348308468,0.0001043820208322,0.0003806867130483,0.01,0.004505333333333333
2025-12,-0.0212903336641705,0.0072301180347029,0.0083546566082246,-0.0026579863679684,0.0159537650698215,-0.0026,0.004407104166666667
2026-01,-0.0552355566470741,0.0522234352449561,0.0327986786924818,0.0042602991960517,0.0176595557680513,-0.0327,0.004509229166666667
2026-02,-0.0206379108128329,0.0292538966595031,0.0082371890364733,0.0159297732905223,-0.0051706109522988,0.0045000000000000005,0.004433770833333333
2026-03,-0.001494202842018,-0.0317223157681738,0.0409050855381859,0.0048508587892492,-0.0005730286579737,-0.11359999999999999,0.0044326
2026-04,0.1204394935849763,-0.0010524845796862,-0.0138286799510421,-0.0188075632195626,-0.0427574649950814,0.1052,0.004373125
2026-05,0.0270553560122276,-0.0207142185394629,0.0109486947503709,-0.0250540112162378,-0.0055048182316003,-0.0001,0.0045238541666666665
2026-06,0.015079939521456675,0.0008597914089774079,-0.001957575716379693,-0.013353867805655277,-0.0231101587876846,0.0171,0.0044513
2026-07,0.003663721156518661,-0.012784624946556265,-0.01364435295127876,0.037342743527169354,0.0017277634997038167,0.022000000000000002,0.004429317
2026-08,0.02335113748079915,-0.011140570024069811,0.0184867213828139,0.007112188859108321,-0.015939801939349477,0.0005,0.004388479
